"","Year","Country","Income","LifeExp","region","Population"
"534","1803","Botswana",397,33.6,"Africa",121000
"535","1803","Brazil",1110,32,"Americas",3760000
"536","1803","Bulgaria",1090,35.9,"Europe",2020000
"537","1803","Burkina Faso",480,29.2,"Africa",1670000
"538","1803","Burundi",419,31.5,"Africa",899000
"539","1803","Cambodia",904,35,"Asia",2090000
"540","1803","Cameroon",626,28.8,"Africa",1860000
"541","1803","Canada",1340,39,"Americas",669000
"542","1803","Central African Republic",424,30,"Africa",479000
"543","1803","Chad",418,30.9,"Africa",1430000
"544","1803","Chile",1030,32,"Americas",771000
"545","1803","China",984,32,"Asia",330000000
"546","1803","Colombia",963,32,"Americas",1210000
"547","1803","Comoros",698,32.1,"Africa",56300
"548","1803","Congo, Dem. Rep.",491,31.6,"Africa",5160000
"549","1803","Costa Rica",775,30.2,"Americas",54000
"550","1803","Cote d'Ivoire",822,31.2,"Africa",1090000
"551","1803","Croatia",1110,36.1,"Europe",1230000
"552","1803","Cuba",894,32.6,"Americas",377000
"553","1803","Cyprus",854,38.5,"Asia",184000
"554","1803","Czech Republic",1920,35,"Europe",5520000
"555","1803","Denmark",2020,44.8,"Europe",1080000
"556","1803","Djibouti",759,29.9,"Africa",22800
"557","1803","Dominican Republic",667,29.9,"Americas",89000
"558","1803","Ecuador",529,32.9,"Americas",500000
"559","1803","Egypt",791,33,"Africa",4240000
"560","1803","El Salvador",975,28.7,"Americas",248000
"561","1803","Equatorial Guinea",357,29.8,"Africa",80400
"562","1803","Eritrea",532,30.2,"Africa",205000
"563","1803","Estonia",941,34.8,"Europe",334000
"564","1803","Ethiopia",523,29.7,"Africa",2950000
"565","1803","Fiji",785,26.1,"Oceania",131000
"566","1803","Finland",1250,28.5,"Europe",1000000
"567","1803","France",1810,30.6,"Europe",29600000
"568","1803","Gabon",390,30.6,"Africa",158000
"569","1803","Gambia",814,28.8,"Africa",103000
"570","1803","Georgia",543,31.9,"Asia",1070000
"571","1803","Germany",1670,38.4,"Europe",23200000
"572","1803","Ghana",697,28,"Africa",2020000
"573","1803","Greece",1380,36.6,"Europe",2170000
"574","1803","Grenada",959,31.4,"Americas",29400
"575","1803","Guatemala",857,25.8,"Americas",477000
"576","1803","Guinea",450,29.5,"Africa",984000
"577","1803","Guinea-Bissau",777,32,"Africa",218000
"578","1803","Guyana",1220,31.1,"Americas",166000
"579","1803","Haiti",634,29,"Americas",723000
"580","1803","Honduras",675,33.9,"Americas",131000
"581","1803","Hungary",1250,36,"Europe",3590000
"582","1803","Iceland",927,19.6,"Europe",61400
"583","1803","India",1050,24,"Asia",170000000
"584","1803","Indonesia",995,30,"Asia",16200000
"585","1803","Iraq",970,31.2,"Asia",1080000
"586","1803","Ireland",1450,38.3,"Europe",4200000
"587","1803","Israel",880,32,"Asia",210000
"588","1803","Italy",2330,29.7,"Europe",19000000
"589","1803","Jamaica",1170,34.2,"Americas",401000
"590","1803","Japan",1050,36.4,"Asia",30400000
"591","1803","Jordan",976,31.7,"Asia",217000
"592","1803","Kenya",862,25.5,"Africa",2570000
"593","1803","Kiribati",552,24.9,"Oceania",17900
"594","1803","Kuwait",1110,26,"Asia",81300
"595","1803","Kyrgyz Republic",508,23.9,"Asia",530000
"596","1803","Latvia",754,33,"Europe",591000
"597","1803","Lebanon",1080,29.7,"Asia",332000
"598","1803","Lesotho",394,32.8,"Africa",276000
"599","1803","Liberia",797,31.1,"Africa",314000
"600","1803","Libya",1050,33.1,"Africa",532000
"601","1803","Lithuania",1270,28.9,"Europe",779000
"602","1803","Luxembourg",1450,36.9,"Europe",127000
"603","1803","Madagascar",573,30.5,"Africa",1560000
"604","1803","Malawi",350,30.3,"Africa",737000
"605","1803","Malaysia",997,30.6,"Asia",287000
"606","1803","Maldives",843,32.6,"Asia",42400
"607","1803","Mali",603,26.4,"Africa",1400000
"608","1803","Malta",782,28.7,"Europe",134000
"609","1803","Mauritania",528,32,"Africa",383000
"610","1803","Mauritius",940,28.7,"Africa",67000
"611","1803","Mexico",1380,26.9,"Americas",6240000
"612","1803","Mongolia",592,31.8,"Asia",619000
"613","1803","Montenegro",1060,35.4,"Europe",127000
"614","1803","Morocco",715,33.1,"Africa",2530000
"615","1803","Mozambique",391,30.3,"Africa",2000000
"616","1803","Myanmar",840,30.8,"Asia",3510000
"617","1803","Namibia",540,32.4,"Africa",229000
"618","1803","Nepal",654,32.8,"Asia",3880000
"619","1803","Netherlands",4300,39.9,"Europe",2270000
"620","1803","New Zealand",658,34,"Oceania",100000
"621","1803","Nicaragua",974,25.4,"Americas",219000
"622","1803","Niger",446,30.8,"Africa",1240000
"623","1803","Nigeria",856,30.4,"Africa",12100000
"624","1803","North Korea",577,26,"Asia",4350000
"625","1803","Norway",1280,38.7,"Europe",883000
"626","1803","Oman",916,32.3,"Asia",318000
"627","1803","Pakistan",1020,25.8,"Asia",13200000
"628","1803","Palestine",1220,32.1,"Asia",166000
"629","1803","Panama",847,32.9,"Americas",78800
"630","1803","Papua New Guinea",546,31.5,"Oceania",755000
"631","1803","Paraguay",835,35.5,"Americas",143000
"632","1803","Peru",1200,35.7,"Americas",1310000
"633","1803","Philippines",962,30.9,"Asia",1890000
"634","1803","Poland",1230,35.9,"Europe",9640000
"635","1803","Portugal",1680,35.6,"Europe",3070000
"636","1803","Qatar",1110,30.8,"Asia",14100
"637","1803","Romania",815,35.7,"Europe",5590000
"638","1803","Russia",1440,29.6,"Europe",31100000
"639","1803","Rwanda",433,31.8,"Africa",928000
"640","1803","Samoa",1400,25.4,"Oceania",47300
"641","1803","Sao Tome and Principe",855,31,"Africa",22700
"642","1803","Saudi Arabia",847,32.1,"Asia",2090000
"643","1803","Senegal",497,25.2,"Africa",1010000
"644","1803","Serbia",1360,35.5,"Europe",2150000
"645","1803","Seychelles",801,37,"Africa",12500
"646","1803","Sierra Leone",734,25.1,"Africa",794000
"647","1803","Singapore",1020,29.1,"Asia",30000
"648","1803","Slovak Republic",1430,36.4,"Europe",2140000
"649","1803","Slovenia",1410,36.6,"Europe",470000
"650","1803","Solomon Islands",363,25.1,"Oceania",57000
"651","1803","Somalia",696,29.4,"Africa",993000
"652","1803","South Africa",1480,33.5,"Africa",1460000
"653","1803","South Korea",574,25.8,"Asia",9400000
"654","1803","South Sudan",507,26.7,"Africa",1030000
"655","1803","Spain",1520,29.5,"Europe",11600000
"656","1803","Sri Lanka",898,32.6,"Asia",1210000
"657","1803","St. Lucia",875,28,"Americas",24000
"658","1803","St. Vincent and the Grenadines",838,26,"Americas",25800
"659","1803","Sudan",518,31.4,"Africa",4010000
"660","1803","Suriname",1640,32.9,"Americas",80700
"661","1803","Sweden",1450,40.3,"Europe",2380000
"662","1803","Switzerland",2700,38,"Europe",1850000
"663","1803","Syria",1080,31.1,"Asia",1340000
"664","1803","Tajikistan",557,24.2,"Asia",467000
"665","1803","Tanzania",562,32.2,"Africa",3020000
"666","1803","Thailand",931,30.4,"Asia",4670000
"667","1803","Timor-Leste",524,28.9,"Asia",137000
"668","1803","Togo",683,31.3,"Africa",446000
"669","1803","Tonga",663,28.2,"Oceania",18600
"670","1803","Trinidad and Tobago",1230,32.9,"Americas",60000
"671","1803","Tunisia",716,28.8,"Africa",864000
"672","1803","Turkey",1220,35,"Asia",9820000
"673","1803","Uganda",464,25.3,"Africa",2100000
"674","1803","Ukraine",766,36.6,"Europe",11200000
"675","1803","United Arab Emirates",1010,30.7,"Asia",40200
"676","1803","United Kingdom",3340,37.3,"Europe",12800000
"677","1803","United States",2170,39.4,"Americas",7200000
"678","1803","Uruguay",1760,32.9,"Americas",55000
"679","1803","Uzbekistan",502,26.9,"Asia",1920000
"680","1803","Vanuatu",586,24.3,"Oceania",27800
"681","1803","Venezuela",682,32.2,"Americas",718000
"682","1803","Yemen",884,23.4,"Asia",2590000
"683","1803","Zambia",668,32.6,"Africa",747000
"684","1803","Zimbabwe",872,33.7,"Africa",1090000
"685","1804","Afghanistan",603,28.2,"Asia",3280000
"686","1804","Albania",667,35.4,"Europe",416000
"687","1804","Algeria",719,28.8,"Africa",2540000
"688","1804","Angola",628,27,"Africa",1570000
"689","1804","Antigua and Barbuda",757,33.5,"Americas",37000
"690","1804","Argentina",1510,33.2,"Americas",534000
"691","1804","Armenia",514,34,"Asia",413000
"692","1804","Australia",822,34,"Oceania",348000
"693","1804","Austria",1880,34.4,"Europe",3240000
"694","1804","Azerbaijan",775,29.2,"Asia",880000
"695","1804","Bahamas",1450,35.2,"Americas",27400
"696","1804","Bahrain",1260,30.3,"Asia",64500
"697","1804","Bangladesh",876,25.5,"Asia",19400000
"698","1804","Barbados",914,32.1,"Americas",81700
"699","1804","Belarus",609,36.2,"Europe",2360000
"700","1804","Belgium",2410,40,"Europe",3200000
"701","1804","Belize",579,26.5,"Americas",25500
"702","1804","Benin",597,31,"Africa",637000
"703","1804","Bhutan",630,28.8,"Asia",90000
"704","1804","Bosnia and Herzegovina",669,35.1,"Europe",852000
"705","1804","Botswana",397,33.6,"Africa",121000
"706","1804","Brazil",1110,32,"Americas",3800000
"707","1804","Bulgaria",1090,36,"Europe",2030000
"708","1804","Burkina Faso",480,29.2,"Africa",1670000
"709","1804","Burundi",420,31.5,"Africa",899000
"710","1804","Cambodia",904,35,"Asia",2090000
"711","1804","Cameroon",626,28.8,"Africa",1860000
"712","1804","Canada",1350,39,"Americas",677000
"713","1804","Central African Republic",424,30,"Africa",479000
"714","1804","Chad",418,30.9,"Africa",1430000
"715","1804","Chile",1030,32,"Americas",771000
"716","1804","China",984,32,"Asia",333000000
"717","1804","Colombia",963,32,"Americas",1210000
"718","1804","Comoros",699,32.1,"Africa",56300
"719","1804","Congo, Dem. Rep.",493,31.6,"Africa",5160000
"720","1804","Costa Rica",775,30.2,"Americas",54500
"721","1804","Cote d'Ivoire",825,31.2,"Africa",1090000
"722","1804","Croatia",1120,36.1,"Europe",1230000
"723","1804","Cuba",905,32.7,"Americas",389000
"724","1804","Cyprus",854,38.5,"Asia",184000
"725","1804","Czech Republic",1920,35,"Europe",5520000
"726","1804","Denmark",2030,42.8,"Europe",1080000
"727","1804","Djibouti",762,29.9,"Africa",22800
"728","1804","Dominican Republic",667,29.9,"Americas",89000
"729","1804","Ecuador",529,32.9,"Americas",500000
"730","1804","Egypt",791,33,"Africa",4230000
"731","1804","El Salvador",975,28.7,"Americas",248000
"732","1804","Equatorial Guinea",357,29.8,"Africa",80400
"733","1804","Eritrea",532,30.2,"Africa",205000
"734","1804","Estonia",942,34.4,"Europe",334000
"735","1804","Ethiopia",523,29.7,"Africa",2950000
"736","1804","Fiji",785,26.1,"Oceania",131000
"737","1804","Finland",1250,35.9,"Europe",1010000
"738","1804","France",1820,29.4,"Europe",29700000
"739","1804","Gabon",390,30.6,"Africa",158000
"740","1804","Gambia",815,28.8,"Africa",103000
"741","1804","Georgia",543,31.9,"Asia",1070000
"742","1804","Germany",1690,38.4,"Europe",23300000
"743","1804","Ghana",698,28,"Africa",2020000
"744","1804","Greece",1380,36.6,"Europe",2180000
"745","1804","Grenada",959,31.4,"Americas",29400
"746","1804","Guatemala",858,25.8,"Americas",483000
"747","1804","Guinea",450,29.5,"Africa",984000
"748","1804","Guinea-Bissau",778,32,"Africa",218000
"749","1804","Guyana",1220,31.1,"Americas",166000
"750","1804","Haiti",634,29,"Americas",723000
"751","1804","Honduras",675,33.9,"Americas",131000
"752","1804","Hungary",1250,36,"Europe",3620000
"753","1804","Iceland",927,24.8,"Europe",61400
"754","1804","India",1050,23.5,"Asia",170000000
"755","1804","Indonesia",995,30,"Asia",16300000
"756","1804","Iraq",970,31.2,"Asia",1080000
"757","1804","Ireland",1450,38.3,"Europe",4250000
"758","1804","Israel",880,32,"Asia",210000
"759","1804","Italy",2430,29.7,"Europe",19100000
"760","1804","Jamaica",1170,34.2,"Americas",401000
"761","1804","Japan",1060,36.4,"Asia",30400000
"762","1804","Jordan",976,31.7,"Asia",217000
"763","1804","Kenya",864,25.5,"Africa",2570000
"764","1804","Kiribati",553,24.9,"Oceania",17900
"765","1804","Kuwait",1110,26,"Asia",81300
"766","1804","Kyrgyz Republic",508,23.9,"Asia",530000
"767","1804","Latvia",754,33,"Europe",591000
"768","1804","Lebanon",1080,29.7,"Asia",332000
"769","1804","Lesotho",394,32.8,"Africa",276000
"770","1804","Liberia",797,31.1,"Africa",314000
"771","1804","Libya",1050,33.1,"Africa",533000
"772","1804","Lithuania",1280,28.9,"Europe",779000
"773","1804","Luxembourg",1450,36.9,"Europe",127000
"774","1804","Madagascar",573,30.5,"Africa",1570000
"775","1804","Malawi",350,30.3,"Africa",737000
"776","1804","Malaysia",997,30.6,"Asia",287000
"777","1804","Maldives",843,32.6,"Asia",42400
"778","1804","Mali",603,26.4,"Africa",1400000
"779","1804","Malta",782,28.7,"Europe",134000
"780","1804","Mauritania",528,32,"Africa",383000
"781","1804","Mauritius",941,28.7,"Africa",68400
"782","1804","Mexico",1380,26.9,"Americas",6260000
"783","1804","Mongolia",592,31.8,"Asia",619000
"784","1804","Montenegro",1060,35.4,"Europe",127000
"785","1804","Morocco",715,33.1,"Africa",2540000
"786","1804","Mozambique",391,30.3,"Africa",2000000
"787","1804","Myanmar",840,30.8,"Asia",3510000
"788","1804","Namibia",540,32.4,"Africa",229000
"789","1804","Nepal",654,32.8,"Asia",3880000
"790","1804","Netherlands",4500,39.9,"Europe",2270000
"791","1804","New Zealand",659,34,"Oceania",100000
"792","1804","Nicaragua",974,25.4,"Americas",219000
"793","1804","Niger",446,30.8,"Africa",1240000
"794","1804","Nigeria",857,30.4,"Africa",12100000
"795","1804","North Korea",576,26,"Asia",4350000
"796","1804","Norway",1290,40.5,"Europe",888000
"797","1804","Oman",916,32.3,"Asia",318000
"798","1804","Pakistan",1020,25.8,"Asia",13200000
"799","1804","Palestine",1220,32.1,"Asia",166000
"800","1804","Panama",848,32.9,"Americas",78800
"801","1804","Papua New Guinea",547,31.5,"Oceania",755000
"802","1804","Paraguay",836,35.5,"Americas",143000
"803","1804","Peru",1200,35.7,"Americas",1310000
"804","1804","Philippines",962,30.9,"Asia",1890000
"805","1804","Poland",1230,35.9,"Europe",9690000
"806","1804","Portugal",1690,35.6,"Europe",3080000
"807","1804","Qatar",1110,30.8,"Asia",14100
"808","1804","Romania",816,35.7,"Europe",5640000
"809","1804","Russia",1440,29.6,"Europe",31100000
"810","1804","Rwanda",433,31.8,"Africa",928000
"811","1804","Samoa",1400,25.4,"Oceania",47300
"812","1804","Sao Tome and Principe",857,31,"Africa",22700
"813","1804","Saudi Arabia",848,32.1,"Asia",2090000
"814","1804","Senegal",497,25.2,"Africa",1010000
"815","1804","Serbia",1360,35.5,"Europe",2150000
"816","1804","Seychelles",804,37,"Africa",12500
"817","1804","Sierra Leone",734,25.1,"Africa",794000
"818","1804","Singapore",1020,29.1,"Asia",30000
"819","1804","Slovak Republic",1430,36.4,"Europe",2140000
"820","1804","Slovenia",1410,36.6,"Europe",470000
"821","1804","Solomon Islands",363,25.1,"Oceania",57000
"822","1804","Somalia",696,29.4,"Africa",993000
"823","1804","South Africa",1480,33.5,"Africa",1460000
"824","1804","South Korea",573,25.8,"Asia",9400000
"825","1804","South Sudan",508,26.7,"Africa",1030000
"826","1804","Spain",1520,29.5,"Europe",11700000
"827","1804","Sri Lanka",898,32.6,"Asia",1210000
"828","1804","St. Lucia",875,28,"Americas",24000
"829","1804","St. Vincent and the Grenadines",838,26,"Americas",25800
"830","1804","Sudan",519,31.4,"Africa",4020000
"831","1804","Suriname",1640,32.9,"Americas",80700
"832","1804","Sweden",1360,39.7,"Europe",2390000
"833","1804","Switzerland",2700,38,"Europe",1860000
"834","1804","Syria",1080,31.1,"Asia",1340000
"835","1804","Tajikistan",557,24.2,"Asia",467000
"836","1804","Tanzania",562,32.2,"Africa",3020000
"837","1804","Thailand",931,30.4,"Asia",4670000
"838","1804","Timor-Leste",525,28.9,"Asia",137000
"839","1804","Togo",683,31.3,"Africa",446000
"840","1804","Tonga",663,28.2,"Oceania",18600
"841","1804","Trinidad and Tobago",1230,32.9,"Americas",60000
"842","1804","Tunisia",716,28.8,"Africa",865000
"843","1804","Turkey",1220,35,"Asia",9830000
"844","1804","Uganda",464,25.3,"Africa",2100000
"845","1804","Ukraine",767,36.6,"Europe",11200000
"846","1804","United Arab Emirates",1010,30.7,"Asia",40200
"847","1804","United Kingdom",3290,41.4,"Europe",13000000
"848","1804","United States",2170,39.4,"Americas",7340000
"849","1804","Uruguay",1760,32.9,"Americas",55000
"850","1804","Uzbekistan",503,26.9,"Asia",1920000
"851","1804","Vanuatu",586,24.3,"Oceania",27800
"852","1804","Venezuela",682,32.2,"Americas",718000
"853","1804","Yemen",887,23.4,"Asia",2590000
"854","1804","Zambia",670,32.6,"Africa",747000
"855","1804","Zimbabwe",873,33.7,"Africa",1090000
"856","1805","Afghanistan",603,28.2,"Asia",3280000
"857","1805","Albania",668,35.4,"Europe",417000
"858","1805","Algeria",720,28.8,"Africa",2550000
"859","1805","Angola",631,27,"Africa",1570000
"860","1805","Antigua and Barbuda",757,33.5,"Americas",37000
"861","1805","Argentina",1510,33.2,"Americas",534000
"862","1805","Armenia",514,34,"Asia",413000
"863","1805","Australia",824,34,"Oceania",347000
"864","1805","Austria",1880,34.4,"Europe",3250000
"865","1805","Azerbaijan",776,29.2,"Asia",880000
"866","1805","Bahamas",1450,35.2,"Americas",27400
"867","1805","Bahrain",1260,30.3,"Asia",64500
"868","1805","Bangladesh",876,25.5,"Asia",19400000
"869","1805","Barbados",914,32.1,"Americas",81700
"870","1805","Belarus",609,36.2,"Europe",2360000
"871","1805","Belgium",2410,40,"Europe",3210000
"872","1805","Belize",579,26.5,"Americas",25500
"873","1805","Benin",597,31,"Africa",637000
"874","1805","Bhutan",630,28.8,"Asia",90000
"875","1805","Bosnia and Herzegovina",669,35.1,"Europe",852000
"876","1805","Botswana",398,33.6,"Africa",121000
"877","1805","Brazil",1110,32,"Americas",3840000
"878","1805","Bulgaria",1090,36,"Europe",2040000
"879","1805","Burkina Faso",480,29.2,"Africa",1670000
"880","1805","Burundi",420,31.5,"Africa",899000
"881","1805","Cambodia",904,35,"Asia",2090000
"882","1805","Cameroon",627,28.8,"Africa",1860000
"883","1805","Canada",1360,39,"Americas",684000
"884","1805","Central African Republic",424,30,"Africa",479000
"885","1805","Chad",418,30.9,"Africa",1430000
"886","1805","Chile",1030,32,"Americas",771000
"887","1805","China",984,32,"Asia",336000000
"888","1805","Colombia",963,32,"Americas",1210000
"889","1805","Comoros",700,32.1,"Africa",56300
"890","1805","Congo, Dem. Rep.",495,31.6,"Africa",5160000
